ticker,headline,summary,source,date,label_text,label,true_label,headline_clean,vader_model,vader_label,vader_compound_score,vader_score_positive,vader_score_negative,vader_score_neutral
SPY,"Cohen & Steers , Inc. : 5 534 626 shares representing 4.985 % of the share capital and voting rights .",,FinancialPhraseBank,2024-11-21,neutral,1.0,neutral,"Cohen  Steers , Inc. : 5 534 626 shares representing 4.985 % of the share capital and voting rights .",VADER,positive,0.5267,0.253,0.0,0.747
SPY,com and possibly also through photo-msn .,,FinancialPhraseBank,2024-01-24,neutral,1.0,neutral,com and possibly also through photo-msn .,VADER,neutral,0.0,0.0,0.0,1.0
MSFT,"Companies evaluated in the report include Aladdin , CA , F-Secure , Kaspersky , Marshal , McAfee , Microsoft , Panda , Proofpoint , Sophos , Symantec , Trend Micro , Tumbleweed , and Websense .",,FinancialPhraseBank,2025-05-19,neutral,1.0,neutral,"Companies evaluated in the report include Aladdin , CA , F-Secure , Kaspersky , Marshal , McAfee , Microsoft , Panda , Proofpoint , Sophos , Symantec , Trend Micro , Tumbleweed , and Websense .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,COMPTEL CORPORATION Sami Ervio President and CEO Distribution : NASDAQ OMX Helsinki Major media Comptel Dynamic OSS solutions enable telecom service providers to deliver services flexibly and charge them effectively .,,FinancialPhraseBank,2024-11-07,neutral,1.0,neutral,COMPTEL CORPORATION Sami Ervio President and CEO Distribution : NASDAQ OMX Helsinki Major media Comptel Dynamic OSS solutions enable telecom service providers to deliver services flexibly and charge them effectively .,VADER,positive,0.8176,0.275,0.0,0.725
SPY,Connectivity Services include outsourced Scan and Capture which transfers paper invoices into electronic format and Basware Business Transactions Service enables the customer to receive and send invoices in an electronic format .,,FinancialPhraseBank,2025-09-18,neutral,1.0,neutral,Connectivity Services include outsourced Scan and Capture which transfers paper invoices into electronic format and Basware Business Transactions Service enables the customer to receive and send invoices in an electronic format .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,"Country : , Finland Sector : Construction-Real Estate Target : Pohjolan Design-Talo Oy Buyer : CapMan Oyj Vendor : Ruukki Group Oyj Deal size in USD : 102.6 m Type : Divestment Status : Agreed",,FinancialPhraseBank,2025-05-26,neutral,1.0,neutral,"Country : , Finland Sector : Construction-Real Estate Target : Pohjolan Design-Talo Oy Buyer : CapMan Oyj Vendor : Ruukki Group Oyj Deal size in USD : 102.6 m Type : Divestment Status : Agreed",VADER,positive,0.2732,0.08,0.0,0.92
SPY,"Country : , Switzerland Sector : Pharmaceuticals Target : Synosia Therapeutics Holding AG Buyer : Biotie Therapies Corp Deal size in USD : 129.4 m Type : Corporate acquisition Financing : All-stock Status : Closed",,FinancialPhraseBank,2025-04-01,neutral,1.0,neutral,"Country : , Switzerland Sector : Pharmaceuticals Target : Synosia Therapeutics Holding AG Buyer : Biotie Therapies Corp Deal size in USD : 129.4 m Type : Corporate acquisition Financing : All-stock Status : Closed",VADER,neutral,0.0,0.0,0.0,1.0
SPY,"Cramo is a service company specialising in construction machinery and equipment rental and rental-related services , as well as the rental and sale of modular space .",,FinancialPhraseBank,2025-10-15,neutral,1.0,neutral,"Cramo is a service company specialising in construction machinery and equipment rental and rental-related services , as well as the rental and sale of modular space .",VADER,positive,0.2732,0.084,0.0,0.916
SPY,"Cramo Plc is a service company specialising in construction machinery and equipment rental and rental-related services , as well as rental and sale of modular space .",,FinancialPhraseBank,2025-08-01,neutral,1.0,neutral,"Cramo Plc is a service company specialising in construction machinery and equipment rental and rental-related services , as well as rental and sale of modular space .",VADER,positive,0.2732,0.084,0.0,0.916
SPY,"CS Cabot exports 55 % of its production mainly to Goodyear , Bridgestone and Michelin plants in Poland , as well as to Germany 's Michelin or Italy 's Pirelli through the company 's logistics center in Paris , Stefan said .",,FinancialPhraseBank,2025-09-29,neutral,1.0,neutral,"CS Cabot exports 55 % of its production mainly to Goodyear , Bridgestone and Michelin plants in Poland , as well as to Germany 's Michelin or Italy 's Pirelli through the company 's logistics center in Paris , Stefan said .",VADER,positive,0.2732,0.055,0.0,0.945
SPY,Danske Bank is Denmark 's largest bank with 3.5 million customers .,,FinancialPhraseBank,2024-11-21,neutral,1.0,neutral,Danske Bank is Denmark 's largest bank with 3.5 million customers .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,Decisions are to be made as quickly as possible .,,FinancialPhraseBank,2024-11-08,neutral,1.0,neutral,Decisions are to be made as quickly as possible .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,Deliveries by Outotec will take place over 30 months .,,FinancialPhraseBank,2025-07-30,neutral,1.0,neutral,Deliveries by Outotec will take place over 30 months .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,"Deliveries of Nokia 1112 , Nokia 2310 and Nokia 2610 are expected to start in the second quarter of 2006 .",,FinancialPhraseBank,2025-04-14,neutral,1.0,neutral,"Deliveries of Nokia 1112 , Nokia 2310 and Nokia 2610 are expected to start in the second quarter of 2006 .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,Delivery is due in the second half of 2011 .,,FinancialPhraseBank,2024-11-06,neutral,1.0,neutral,Delivery is due in the second half of 2011 .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,"Den Bosch-based TomTom is Europe 's largest maker of automotive navigation devices , while Cayman Islands-based Garmin is larger in the U.S. and overall .",,FinancialPhraseBank,2024-02-21,neutral,1.0,neutral,"Den Bosch-based TomTom is Europe 's largest maker of automotive navigation devices , while Cayman Islands-based Garmin is larger in the U.S. and overall .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,"Depending on the market situation , such projects are sold after 1 to 3 years after completion .",,FinancialPhraseBank,2025-01-23,neutral,1.0,neutral,"Depending on the market situation , such projects are sold after 1 to 3 years after completion .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,"During the rally , which was authorized by the city administration , a consulate official came out to the workers , spoke to them and took a letter from them .",,FinancialPhraseBank,2024-10-01,neutral,1.0,neutral,"During the rally , which was authorized by the city administration , a consulate official came out to the workers , spoke to them and took a letter from them .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,"Elcoteq Dongguan was established in 1999 in the Nancheng District of Dongguan , China and is one of Elcoteq s four volume manufacturing plants in the Asia-Pacific region .",,FinancialPhraseBank,2025-11-07,neutral,1.0,neutral,"Elcoteq Dongguan was established in 1999 in the Nancheng District of Dongguan , China and is one of Elcoteq s four volume manufacturing plants in the Asia-Pacific region .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,"Elcoteq SE Stock Exchange Announcement February 4 , 2009 at 10.00 am ( EET ) Elcoteq will publish its financial statements bulletin 2008 on Wednesday , February 11 , at 9.00 am ( EET ) .",,FinancialPhraseBank,2024-12-04,neutral,1.0,neutral,"Elcoteq SE Stock Exchange Announcement February 4 , 2009 at 10.00 am  EET  Elcoteq will publish its financial statements bulletin 2008 on Wednesday , February 11 , at 9.00 am  EET  .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,"Equipment will be manufactured in Vaahto 's workshop in Hollola , Finland and is scheduled for shipments during the first quarter of 2009 .",,FinancialPhraseBank,2025-03-28,neutral,1.0,neutral,"Equipment will be manufactured in Vaahto 's workshop in Hollola , Finland and is scheduled for shipments during the first quarter of 2009 .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,Eriikka S+Âderstr+Âm has previously held several positions in finance and control at Nokia Networks including acting as the Business Group Controller and having the corporate controller position at Nokia Siemens Networks .,,FinancialPhraseBank,2024-09-25,neutral,1.0,neutral,Eriikka Sderstrm has previously held several positions in finance and control at Nokia Networks including acting as the Business Group Controller and having the corporate controller position at Nokia Siemens Networks .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,"Estonia 's Agriculture Minister Helir-Valdor Seeder is in Finland on a two-day visit , in the course of which he will meet with his Finnish counterpart Sirkka-Liisa Anttila .",,FinancialPhraseBank,2024-01-24,neutral,1.0,neutral,"Estonia 's Agriculture Minister Helir-Valdor Seeder is in Finland on a two-day visit , in the course of which he will meet with his Finnish counterpart Sirkka-Liisa Anttila .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,EUR 220 million of the transaction consideration was paid in the form of four-year interest-bearing vendor notes .,,FinancialPhraseBank,2025-07-15,neutral,1.0,neutral,EUR 220 million of the transaction consideration was paid in the form of four-year interest-bearing vendor notes .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,"Featuring the S60 user interface , this 135-gram model also comes with a 2.4-inch quarter VGA display and 100 megabytes of internal memory , expandable through the Micro Secure Digital slot .",,FinancialPhraseBank,2024-01-31,neutral,1.0,neutral,"Featuring the S60 user interface , this 135-gram model also comes with a 2.4-inch quarter VGA display and 100 megabytes of internal memory , expandable through the Micro Secure Digital slot .",VADER,positive,0.34,0.082,0.0,0.918
SPY,Feed companies Suomen Rehu and Raisio do no import GMO feed .,,FinancialPhraseBank,2025-10-24,neutral,1.0,neutral,Feed companies Suomen Rehu and Raisio do no import GMO feed .,VADER,negative,-0.296,0.0,0.18,0.82
SPY,"Financial , strategic and operational factors are considered .",,FinancialPhraseBank,2024-06-17,neutral,1.0,neutral,"Financial , strategic and operational factors are considered .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,Financial details were n't disclosed .,,FinancialPhraseBank,2024-10-21,neutral,1.0,neutral,Financial details were n't disclosed .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,Financial terms were not disclosed .,,FinancialPhraseBank,2025-03-04,neutral,1.0,neutral,Financial terms were not disclosed .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,Financial terms were n't disclosed .,,FinancialPhraseBank,2025-01-13,neutral,1.0,neutral,Financial terms were n't disclosed .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,"Finland 's Technopolis is planning to bring the first section of a technopark on stream in St. Petersburg at the end of 2008 , Kari Mikkonen , vice president of Technopolis , told reporters in Helsinki .",,FinancialPhraseBank,2025-02-03,neutral,1.0,neutral,"Finland 's Technopolis is planning to bring the first section of a technopark on stream in St. Petersburg at the end of 2008 , Kari Mikkonen , vice president of Technopolis , told reporters in Helsinki .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,"Finnish drug distributor and wholesaler Oriola-KD Oyj said on October 11 , 2006 it named Anne Kariniemi vice president of its Logistics and Sourcing department as of January 15 , 2007 .",,FinancialPhraseBank,2024-11-13,neutral,1.0,neutral,"Finnish drug distributor and wholesaler Oriola-KD Oyj said on October 11 , 2006 it named Anne Kariniemi vice president of its Logistics and Sourcing department as of January 15 , 2007 .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,Finnish investment company Neomarkka is the main owner of Kuitu Finland 's successor .,,FinancialPhraseBank,2025-06-17,neutral,1.0,neutral,Finnish investment company Neomarkka is the main owner of Kuitu Finland 's successor .,VADER,positive,0.2263,0.137,0.0,0.863
SPY,"Following the move , Stora Enso holding in NewPage will remain unchanged .",,FinancialPhraseBank,2025-10-06,neutral,1.0,neutral,"Following the move , Stora Enso holding in NewPage will remain unchanged .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,"Following the registration , the share capital of Biotie is EUR 52,556,678.10 .",,FinancialPhraseBank,2024-01-10,neutral,1.0,neutral,"Following the registration , the share capital of Biotie is EUR 52,556,678.10 .",VADER,positive,0.296,0.18,0.0,0.82
SPY,"Foodservice and consumer goods markets are served by approximately 13,000 people in 54 manufacturing units and several sales offices in 33 countries .",,FinancialPhraseBank,2024-02-09,neutral,1.0,neutral,"Foodservice and consumer goods markets are served by approximately 13,000 people in 54 manufacturing units and several sales offices in 33 countries .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,For the new shares subscribed with stock options all shareholder rights commence from the date on which they are entered into the Trade Register .,,FinancialPhraseBank,2024-02-15,neutral,1.0,neutral,For the new shares subscribed with stock options all shareholder rights commence from the date on which they are entered into the Trade Register .,VADER,positive,0.296,0.087,0.0,0.913
SPY,"Fortum expects its annual capital expenditure in the next four to five years to be within a range of EUR 0.8-1 .2 billion , as earlier announced .",,FinancialPhraseBank,2024-04-19,neutral,1.0,neutral,"Fortum expects its annual capital expenditure in the next four to five years to be within a range of EUR 0.8-1 .2 billion , as earlier announced .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,"Founded in 1985 , Quatrocon 's clientele consists of public sector builders , central trading companies and major construction firms .",,FinancialPhraseBank,2025-10-03,neutral,1.0,neutral,"Founded in 1985 , Quatrocon 's clientele consists of public sector builders , central trading companies and major construction firms .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,"F-Secure Internet Security 2010 is a security service for surfing the web , online banking and shopping , e-mail , and other online activities .",,FinancialPhraseBank,2025-11-05,neutral,1.0,neutral,"F-Secure Internet Security 2010 is a security service for surfing the web , online banking and shopping , e-mail , and other online activities .",VADER,positive,0.5859,0.211,0.0,0.789
